    0.336100368681695372E+01    0.245459643119027931E+07    0.538987151037049750E+00    0.141360837837178926E+00    0.671799890461270643E+00    0.931347974174766280E-01    0.210385397642149519E+04   -0.120350474835187660E-03    0.144626758877691441E+00   -0.399583088217260141E+01    0.202634534867817706E+01    0.724885746680539853E+02    0.205002273974707244E+00    0.140764889159699820E+02    0.153201223138460133E+06
    0.336100128682680355E+01    0.245459643428399181E+07    0.423770390382257334E+00    0.139806612166553268E+00    0.827989454636346212E+00    0.478232761362046704E-01    0.232813189092804487E+04   -0.143647292250863648E-03    0.140271832487410304E+02    0.531148441791772896E+01    0.422030282332279683E+00    0.701753815532798910E+02    0.231028338357006048E-02    0.125112073837114846E+02    0.153201277451534232E+06
    0.336100220544744088E+01    0.245459643312198389E+07    0.347217651256126136E+00    0.139424771357257615E+00    0.478613344494556503E+00    0.291586481434323253E+00    0.243912053446401069E+04   -0.101202513235099776E-03    0.766108283089144670E+01    0.568352980294179133E+00    0.165002874117919696E+01    0.735634220607842053E+02    0.467203339424728838E-02    0.155071982512500899E+02    0.153201337887162372E+06
    0.336100295752035594E+01    0.245459643210866814E+07    0.485050153515457549E+00    0.141847672151847903E+00    0.403957176372017057E+00    0.304025956195955183E+00    0.227107504187535233E+04   -0.908803328091268393E-04    0.288147714962086576E+00    0.103892210797720708E+01   -0.688043335466932948E+01    0.715313673004449981E+02    0.654900551179150359E+01    0.161266077507882173E+02    0.153201374887735437E+06
    0.336100183984369805E+01    0.245459643358043442E+07    0.587476218632102976E+00    0.146341229385999777E+00    0.197697206722951324E+00    0.318794612945257960E+00    0.208771612213325534E+04   -0.105293997771482335E-03    0.406997952280890019E+01   -0.385739605784744022E+01   -0.526255772515858045E+01    0.684830352118405870E+02    0.524627478637894651E+01    0.117007983152665513E+02    0.153201375097216544E+06
    0.336100137429930790E+01    0.245459643403750891E+07    0.581543977398532808E+00    0.145561290518844366E+00    0.134630341519181573E+00    0.626744076376766546E+00    0.207747152682468823E+04   -0.976767534691991334E-04    0.244517266512782250E+01    0.760911658694541160E+01   -0.647416339280633402E+01    0.675526797693313341E+02    0.879622666611394100E+00    0.137406582944848097E+02    0.153201391361032904E+06
    0.336100361318658747E+01    0.245459643122691475E+07    0.477263260198994899E+00    0.142646342143331495E+00    0.193934918322673566E+00    0.577702003232081984E+00    0.238964082843184178E+04   -0.103334992330843714E-03    0.999463180305483312E+00    0.473691452555099701E+01    0.348446039752973391E+01    0.739483373669503123E+02    0.376868835838481339E-01    0.101324660504335444E+02    0.153201418287692271E+06
    0.336100309153892551E+01    0.245459643188684015E+07    0.589822690901590230E+00    0.145646456248707340E+00    0.122662361956653809E+00    0.797181032644874499E+00    0.204801075496316298E+04   -0.654860864761217442E-04    0.502403648510404421E+00   -0.262659297615402298E+01   -0.168293682262979161E+01    0.740479984885720341E+02    0.478938563328259320E-02    0.120011464215323862E+02    0.153201442076921026E+06
    0.336100173686323433E+01    0.245459643373359647E+07    0.516243705371839612E+00    0.142198362617407287E+00    0.280563157067750923E+00    0.391145769331234738E+00    0.223147252725155022E+04   -0.859416508680818929E-04    0.662545058173108048E+00    0.300872579777241356E+01   -0.493128566267149182E+01    0.693124947401605738E+02    0.155482558731824300E-02    0.143219368918725145E+02    0.153201443559252744E+06
    0.336100256465056013E+01    0.245459643243394652E+07    0.407051351835873432E+00    0.141113224748926458E+00    0.532313219672696736E+00    0.114296118684070441E+00    0.238692308748664209E+04   -0.110769601352103810E-03    0.100669802544047883E+03    0.377693889136702943E+01   -0.359702334509107047E+01    0.744629843258745296E+02    0.397010220690961549E-01    0.127252953282236660E+02    0.153201481533197802E+06
    0.336100201573144020E+01    0.245459643327045348E+07    0.466409588373937811E+00    0.142615291960623558E+00    0.205491852719499352E+00    0.484728121564346026E+00    0.237379845927526094E+04   -0.119866305006327155E-03    0.307025445660138736E+02    0.145963708505072987E+01    0.515868207054286820E+01    0.752050840155573610E+02    0.393438965122691400E-01    0.136028953173966514E+02    0.153201604822080320E+06
    0.336100282368378256E+01    0.245459643239733065E+07    0.336821585858554151E+00    0.139537144750356917E+00    0.620790950272586461E+00    0.147798730725754973E+00    0.238156165588930571E+04   -0.113945004863242927E-03    0.645083012896447343E+02   -0.802048692111143424E+01   -0.114776422530361444E+01    0.704618636497764186E+02    0.254339295655581984E-01    0.111699595253300110E+02    0.153201610253057879E+06
    0.336100334561169367E+01    0.245459643150709290E+07    0.473163158556825392E+00    0.141582087095390163E+00    0.388338153256471141E+00    0.246865041234332089E+00    0.231678686464860039E+04   -0.901566494868996144E-04    0.326643211867530381E+01   -0.173291844686469076E+01    0.479806886867434201E+01    0.704341087319603218E+02    0.501851126373999701E-01    0.169224706324750684E+02    0.153201699202737771E+06
    0.336100331091374604E+01    0.245459643157911859E+07    0.594657364624320506E+00    0.145473731763385988E+00    0.161298008650554825E+00    0.553131710711360580E+00    0.199459916917794817E+04   -0.112489669576455343E-03    0.514457853469193225E+02   -0.183008009478142597E+01   -0.492884134706642385E+01    0.668571283936592664E+02    0.938517286684283254E-02    0.156459441152292520E+02    0.153201765182875999E+06
    0.336100178154187335E+01    0.245459643367346516E+07    0.454431494458403695E+00    0.140113945925178646E+00    0.559539030369822776E+00    0.201584673169659945E+00    0.232515364816842384E+04   -0.110272406462329415E-03    0.281005297217427896E+00    0.931514836965288140E+00   -0.440382905215614251E+01    0.715804295841265912E+02    0.135328411248785427E-02    0.909336901171245415E+01    0.153201766537320713E+06
    0.336100238608486679E+01    0.245459643292254815E+07    0.476432529085168643E+00    0.143206524542102531E+00    0.244356531940643579E+00    0.478671686499867022E+00    0.237561862922150158E+04   -0.127870889660980635E-03    0.472309375301543426E+02    0.114156148390028811E+01   -0.376262360281169173E+01    0.658480474370039701E+02    0.651510424515205155E+01    0.180166041290054544E+02    0.153201780727812700E+06
    0.336100275657646064E+01    0.245459643240420008E+07    0.497171918561537862E+00    0.145014266842987266E+00    0.889140090301653724E-01    0.786017101085165315E+00    0.241114145944712664E+04   -0.111581196007011133E-03    0.182989064284915487E+00   -0.445770227364725269E+01   -0.138687217723514422E+01    0.708369015189415592E+02    0.760480936430068311E+00    0.797837186954436728E+01    0.153201814387271239E+06
    0.336100203712705614E+01    0.245459643314878689E+07    0.466022431130476145E+00    0.142863962756972662E+00    0.484762814455529489E+00    0.109002581291532868E+00    0.234828261223948039E+04   -0.119369023720374313E-03    0.708670298768953266E+00    0.121439502741551131E+01   -0.250619397807748978E+01    0.750891309332066044E+02    0.822386416572085643E+01    0.126360069541376578E+02    0.153201951939230668E+06
    0.336100119529652464E+01    0.245459643444101233E+07    0.393441502549993938E+00    0.142822912131847640E+00    0.307095484414776632E+00    0.238528010015494868E+00    0.249495093423848857E+04   -0.113964233937063103E-03    0.500080266887907001E+02   -0.467667470354186765E+01   -0.179702094751405816E+01    0.738416561364579991E+02    0.163214286619564400E-01    0.109414533306998134E+02    0.153201997615957778E+06
    0.336100265431957279E+01    0.245459643272286514E+07    0.556679989794344188E+00    0.145050539349057261E+00    0.162813302892430012E+00    0.608534538765744593E+00    0.215955336958081489E+04   -0.133824771442965089E-03    0.359475738010677270E+01   -0.431714537406171850E+01    0.356354896493488482E+01    0.681705035684990577E+02    0.413922868180810311E+00    0.859318745849295418E+01    0.153202027289657184E+06
    0.336100264165873952E+01    0.245459643275518902E+07    0.470173954596604049E+00    0.143467547716520843E+00    0.248323886312675268E+00    0.402904361084664098E+00    0.244334879045743901E+04   -0.108906511526051203E-03    0.338659915859211891E+01   -0.257952781743819415E+00    0.266286578868579227E+01    0.694660803235609023E+02    0.752017355969389761E-01    0.965487729066066080E+01    0.153202043379115814E+06
    0.336100260764681247E+01    0.245459643272296060E+07    0.471614894003690055E+00    0.143039635057573694E+00    0.192638682222222968E+00    0.541888442907210166E+00    0.241555316825013915E+04   -0.966057048625396607E-04    0.164355933229572115E+01   -0.568733951208550792E+01    0.225990177776936640E+01    0.719811648639057609E+02    0.880539296214200640E+01    0.157976701629046516E+02    0.153202122688366042E+06
    0.336100198105032488E+01    0.245459643328568339E+07    0.563946183598502238E+00    0.146717834955448628E+00    0.109956334918023452E+00    0.559332327133724383E+00    0.221498614501363409E+04   -0.124855606813728466E-03    0.358071712364125672E+01    0.127883714355308875E+01    0.984580704983265775E+00    0.619014716594678944E+02    0.127321891493334571E+01    0.124371329096708951E+02    0.153202204291524104E+06
    0.336100408101611237E+01    0.245459643079485558E+07    0.544302652842896917E+00    0.142806814583305908E+00    0.495951617130201527E+00    0.193118516347698915E+00    0.212686554140876524E+04   -0.135418382864651302E-03    0.630112841988099674E+02   -0.239516726090753984E+01    0.137978106040337423E+01    0.670527654697322504E+02    0.323017322927715389E+01    0.117942031775880967E+02    0.153202260153820593E+06
    0.336100254483626415E+01    0.245459643267838564E+07    0.551881455796496168E+00    0.145880355214069585E+00    0.162194208840040321E+00    0.417123358814530332E+00    0.219970606291889726E+04   -0.131637185588972101E-03    0.172742737336521096E+00    0.533798900758973716E+01    0.116265511488121831E+01    0.655385255850081592E+02    0.159762001693470679E-02    0.913355907985719107E+01    0.153202284190732113E+06
    0.336100209630783953E+01    0.245459643325404869E+07    0.552554487176932119E+00    0.143223714812204278E+00    0.387678870155660105E+00    0.196578906162342332E+00    0.213367247062402657E+04   -0.102076636873810067E-03    0.111044881538232275E+03    0.444251978638853018E+01    0.996478439433898799E+00    0.741615518044975914E+02    0.415067096467635829E-02    0.694273364036465157E+01    0.153202291273720446E+06
    0.336100225105988049E+01    0.245459643296138896E+07    0.475334320012436029E+00    0.143071025379234745E+00    0.235595282942299838E+00    0.450426144245412885E+00    0.236214044032760648E+04   -0.982145519655799778E-04    0.561190626984341634E+02    0.202904823599431694E+01    0.652741737548421241E+01    0.765364745676810401E+02    0.851109681574507726E+00    0.140647352259099154E+02    0.153202301538377971E+06
    0.336100329890874505E+01    0.245459643186308490E+07    0.495615956669910096E+00    0.141573492151328834E+00    0.693792901960795239E+00    0.801553689522127577E-01    0.222784657792347343E+04   -0.911090734405460415E-04    0.375580986259319189E+02    0.247090735194056776E+01    0.163515621571496794E+01    0.674625635477092800E+02    0.113171152154078514E+01    0.121913077382632817E+02    0.153202322318416758E+06
    0.336100284286342399E+01    0.245459643246013764E+07    0.582160807345237452E+00    0.144888643835975495E+00    0.274568178158740406E+00    0.361366080343798968E+00    0.201978679046817001E+04   -0.110105708920886611E-03    0.343868032244773246E+03    0.150891260349469647E+01   -0.115593472056634994E+01    0.652913521421373702E+02    0.288481125416616396E-02    0.989912323452906939E+01    0.153202358997676260E+06
    0.336100239734710637E+01    0.245459643286499707E+07    0.494208180022461085E+00    0.141794858717657984E+00    0.563212656071617856E+00    0.123813280316005817E+00    0.223955255270693442E+04   -0.973524577211345261E-04    0.167161625353852905E+02    0.700604887545232913E+01    0.611233713917316734E+01    0.669038772242721933E+02    0.470421547849468435E+00    0.137884878544015841E+02    0.153202428546850831E+06
    0.336100359099138490E+01    0.245459643148391927E+07    0.592463649029340900E+00    0.146409597171135802E+00    0.138880276157133831E+00    0.571191949991479375E+00    0.210080100028665584E+04   -0.901056880148234094E-04    0.135172967167571016E+03   -0.334384316919582147E+00    0.544507260480593835E+01    0.669769378768633743E+02    0.204522910253903101E+01    0.116325810614968663E+02    0.153202474285156786E+06
    0.336100349983327629E+01    0.245459643157824967E+07    0.515152325285101131E+00    0.143828220607043672E+00    0.274075770181025136E+00    0.365744007075207211E+00    0.231599529115427094E+04   -0.103753409497352579E-03    0.957723608555275940E+00   -0.393072811744875139E+01   -0.607891485976875146E+00    0.761411350341507074E+02    0.165708557781654076E+01    0.115420195338376352E+02    0.153202496580439562E+06
    0.336100259555574077E+01    0.245459643259163201E+07    0.531664230488977041E+00    0.142642602078946523E+00    0.326318859588942523E+00    0.337576465557704375E+00    0.218251926520355801E+04   -0.108198335728045567E-03    0.172797265846718744E+03   -0.245876204342700788E+01    0.257834144080792882E+01    0.811063410457375369E+02    0.361999283451886533E+00    0.118838708706067493E+02    0.153202505942976539E+06
    0.336100380721464331E+01    0.245459643092970597E+07    0.435526797766049856E+00    0.140509691801616016E+00    0.521917883882843991E+00    0.213234767036888928E+00    0.235886678151004480E+04   -0.125739824927529318E-03    0.154756933683947100E+02   -0.148005473381408592E+01   -0.248635044535472183E+01    0.754125607538506273E+02    0.213972558648957249E-02    0.885570272652019241E+01    0.153202515212931903E+06
    0.336100378186944182E+01    0.245459643101727916E+07    0.521368686671012438E+00    0.143975091123496712E+00    0.270695577249820685E+00    0.317386035797835475E+00    0.225242477516233885E+04   -0.148607010506545133E-03    0.238101552089323043E+02    0.645228645565579129E+00    0.189379742066564383E+01    0.766930953137412388E+02    0.934174323552215830E-01    0.151057454034601975E+02    0.153202517948101042E+06
    0.336100190195140547E+01    0.245459643353802897E+07    0.434064971056374593E+00    0.140192952762805328E+00    0.426668167904335593E+00    0.323978994573397350E+00    0.233482586489359119E+04   -0.130662640401939218E-03    0.124041642385433928E+02    0.321310368687880654E+01   -0.315572974863139244E+01    0.723734638471815401E+02    0.121728817623614219E+00    0.131231992982576688E+02    0.153202520987610536E+06
    0.336100268396221580E+01    0.245459643245857675E+07    0.384146777243384197E+00    0.141135749321218446E+00    0.433242091518650008E+00    0.264185165345500850E+00    0.244483966038744711E+04   -0.153466666507912308E-03    0.104147362616841876E+01    0.448078721294562499E+00    0.513936366434856851E+01    0.685418862118588095E+02    0.993741575310281733E+00    0.121986951514755528E+02    0.153202559210568084E+06
    0.336100318628223960E+01    0.245459643192096334E+07    0.601142125635025337E+00    0.146518752556971277E+00    0.768295727449523486E-01    0.962880758641178058E+00    0.206176789626748632E+04   -0.922168932208807635E-04    0.850007334845521285E+02    0.572404821056240642E+01    0.388524104937360448E+01    0.677350987201007939E+02    0.513294609822846581E+01    0.181753837185232641E+02    0.153202594632135471E+06
    0.336100330666481995E+01    0.245459643204315472E+07    0.538512575513088620E+00    0.143784616922902758E+00    0.208527896251767125E+00    0.406184052946092444E+00    0.219804655101853268E+04   -0.959816664280728840E-04    0.939332973468972154E+00   -0.380454605314440730E+01   -0.183698330499783680E+01    0.715055284665120183E+02    0.747541349480115302E+00    0.121681406174319395E+02    0.153202606183193158E+06
    0.336100179255079867E+01    0.245459643347132951E+07    0.351819332947795937E+00    0.138726008044621096E+00    0.867869644834731724E+00    0.729698513418597372E-01    0.234942284402955283E+04   -0.109962026733236950E-03    0.392335635458824772E+01   -0.601277489415978916E+01    0.120164429052782573E+01    0.728322204372719284E+02    0.133790050341488609E+00    0.131984642010804052E+02    0.153202677585532074E+06
    0.336100271226722036E+01    0.245459643275728216E+07    0.595142534804976808E+00    0.144641596872139871E+00    0.381793977475937019E+00    0.115740059206557069E+00    0.197284239585184946E+04   -0.117685437863280108E-03    0.873149702902662597E+02    0.116639972795615598E+01    0.287149461724279575E+01    0.662709358258728400E+02    0.226800635368045567E+00    0.142425223284373974E+02    0.153202775964769418E+06
    0.336100167525155857E+01    0.245459643392624427E+07    0.585572143516988497E+00    0.144798561050233726E+00    0.196617038493709678E+00    0.548309911531163374E+00    0.206155973761292807E+04   -0.102144007209032230E-03    0.978139531094104484E+02    0.918107288263287913E+00    0.403970348705385973E+01    0.670017376351494107E+02    0.178988289610669754E-02    0.917687043739851838E+01    0.153202793326213141E+06
    0.336100211674032012E+01    0.245459643333002273E+07    0.383430325753731871E+00    0.140773110899678311E+00    0.508664459700273297E+00    0.166291259044560324E+00    0.241811764304356029E+04   -0.132637057238064370E-03    0.956771237084115995E+02   -0.472791875753209556E+01    0.144703501105382770E+01    0.773972492846672253E+02    0.127476527177280497E-02    0.115353128542140162E+02    0.153202805062044150E+06
    0.336100106731578663E+01    0.245459643442644272E+07    0.603504619717103896E+00    0.146633128304697019E+00    0.195136311054727729E+00    0.429810492096246777E+00    0.200213489193335681E+04   -0.120364858579794827E-03    0.388438090056866114E+01    0.445069643513465785E+01   -0.120157003551464037E+01    0.727008494861626531E+02    0.215436671159286233E-02    0.147721287907487344E+02    0.153202852416767710E+06
    0.336100235391298030E+01    0.245459643305580085E+07    0.504993523122353238E+00    0.142799152316482020E+00    0.263224514031568657E+00    0.371058729259328535E+00    0.229652509452998356E+04   -0.111185410146470782E-03    0.267771295817568922E+00   -0.473511144186398614E+01   -0.173967482001800811E+01    0.650769152955567165E+02    0.150893161200227638E+00    0.944115397810969803E+01    0.153202886276053672E+06
    0.336100122294016890E+01    0.245459643430449255E+07    0.505296457796638343E+00    0.144682210485884422E+00    0.165875272308029120E+00    0.523729294477803697E+00    0.232632493056289513E+04   -0.105698792388532627E-03    0.135673337377253039E+00    0.589197122057381506E+01   -0.269372822257249567E+01    0.649274402304758951E+02    0.352512722101109566E+00    0.153365654802610631E+02    0.153202905683652789E+06
    0.336100283585651338E+01    0.245459643208668754E+07    0.533472819898968553E+00    0.142877054637163686E+00    0.254850583058752023E+00    0.406329188052036383E+00    0.221044538216354977E+04   -0.907478381303400503E-04    0.339868744068476669E+00    0.264816721420864987E+01   -0.283666511523208520E+01    0.694170332180953977E+02    0.141210981303177881E-01    0.141681612062477473E+02    0.153202920056994742E+06
    0.336100409450149185E+01    0.245459643090115301E+07    0.490367647368399606E+00    0.142690430585594663E+00    0.347392577632621213E+00    0.224337167462404508E+00    0.228276927797081953E+04   -0.113545991858577311E-03    0.839691092355897895E+00    0.453763965474895059E+00   -0.197933254256528457E+01    0.680775240343463111E+02    0.994660846916352881E+01    0.874837073971180068E+01    0.153202933131028170E+06
    0.336100275409913429E+01    0.245459643253042782E+07    0.542261061817385537E+00    0.141761963500106697E+00    0.573124393621655015E+00    0.116973182354904406E+00    0.206438900654132567E+04   -0.108110593224592652E-03    0.120908457253513895E+02   -0.190985267240594325E+01   -0.445829032741598663E+01    0.772674221996986290E+02    0.599692107495930937E+01    0.129233997598891222E+02    0.153202948177725571E+06
    0.336100292604380302E+01    0.245459643233898561E+07    0.601050480393845676E+00    0.145296297920780498E+00    0.246596813186970076E+00    0.308689554746111094E+00    0.199001133763535086E+04   -0.784813588883890824E-04    0.216157221103897058E+03    0.155107777823221760E+01    0.505850528859691018E+01    0.709344110390759397E+02    0.181321760589964215E+00    0.109580026364983176E+02    0.153202949053041550E+06
    0.336100215717786144E+01    0.245459643315494107E+07    0.420577767049449935E+00    0.140308703384157046E+00    0.766816627878162738E+00    0.538634143862844889E-01    0.232284750880736783E+04   -0.137962529086560227E-03    0.315240263921883113E+02   -0.195488237143770505E+00   -0.426045573499853614E+01    0.743783113992468685E+02    0.361031878041433441E-01    0.134223261207251738E+02    0.153202963174230448E+06
    0.336100354998022599E+01    0.245459643159366818E+07    0.546571913110904695E+00    0.143532500701528176E+00    0.340415041457093448E+00    0.229931365251768577E+00    0.214633136318111383E+04   -0.109159951373483577E-03    0.304809499062806077E+01    0.467799623692535249E+00    0.456649479266912905E+00    0.817519103209404534E+02    0.134685155978499296E+02    0.140610014144784259E+02    0.153202985383472289E+06
    0.336100184613781439E+01    0.245459643357279524E+07    0.441879408464354972E+00    0.142070994342401308E+00    0.440608486153902745E+00    0.163524680373998171E+00    0.237809442387248737E+04   -0.126464384790615970E-03    0.108233542927902192E+03   -0.148245322029646331E+01   -0.629070669576683805E+01    0.673852519899242566E+02    0.188844104948451504E-02    0.160180597893215584E+02    0.153202987481737626E+06
    0.336100242504980118E+01    0.245459643306092033E+07    0.524127367591191051E+00    0.143398774031457066E+00    0.330523169996819743E+00    0.252844124207424414E+00    0.225999700705755458E+04   -0.827278131007597325E-04    0.636689697126309539E+02    0.279807000131167705E+01    0.192703950224248466E+01    0.703996852709230581E+02    0.276130376249478759E+01    0.150541913199846107E+02    0.153202990902352612E+06
