2458354.1137224520 1.0011657476 0.0022675572 TESS
2458354.1151113622 0.9998758435 0.0022659220 TESS
2458354.1165002724 1.0022132397 0.0022671195 TESS
2458354.1192780929 1.0008112192 0.0022666552 TESS
2458354.1206670031 1.0046842098 0.0022721693 TESS
2458354.1220559133 1.0021623373 0.0022696219 TESS
2458354.1234448235 1.0004508495 0.0022666871 TESS
2458354.1248337338 1.0015604496 0.0022668755 TESS
2458354.1262226440 0.9984964728 0.0022643823 TESS
2458354.1276115542 1.0005528927 0.0022674962 TESS
2458354.1290004645 1.0010070801 0.0022670683 TESS
2458354.1303893742 1.0019199848 0.0022675944 TESS
2458354.1317782844 0.9994097948 0.0022660675 TESS
2458354.1331671947 0.9986085296 0.0022652319 TESS
2458354.1345561049 1.0014441013 0.0022704236 TESS
2458354.1359450151 1.0017349720 0.0022680582 TESS
2458354.1373339249 0.9989106655 0.0022649663 TESS
2458354.1387228351 0.9988868237 0.0022654631 TESS
2458354.1401117453 1.0006868839 0.0022663828 TESS
2458354.1415006556 0.9995638132 0.0022659171 TESS
2458354.1428895653 0.9995861053 0.0022677116 TESS
2458354.1442784755 0.9989324808 0.0022643248 TESS
2458354.1456673853 1.0009851456 0.0022699777 TESS
2458354.1470562955 0.9982204437 0.0022648713 TESS
2458354.1484452058 1.0001610518 0.0022659265 TESS
2458354.1498341155 1.0005422831 0.0022660163 TESS
2458354.1512230258 0.9989099503 0.0022653358 TESS
2458354.1526119355 1.0053403378 0.0022690489 TESS
2458354.1540008457 0.9986478686 0.0022639155 TESS
2458354.1553897555 1.0003236532 0.0022667667 TESS
2458354.1567786653 1.0009753704 0.0022666212 TESS
2458354.1581675755 1.0025275946 0.0022669372 TESS
2458354.1595564852 1.0017498732 0.0022671868 TESS
2458354.1609453955 0.9989782572 0.0022652328 TESS
2458354.1623343052 0.9961403012 0.0022627059 TESS
2458354.1637232150 0.9980884194 0.0022637413 TESS
2458354.1651121252 1.0021777153 0.0022673202 TESS
2458354.1665010350 0.9985851049 0.0022659188 TESS
2458354.1678899447 0.9991047978 0.0022656175 TESS
2458354.1692788545 1.0016176701 0.0022673688 TESS
2458354.1706677643 1.0016320944 0.0022655190 TESS
2458354.1720566745 1.0045439005 0.0022686932 TESS
2458354.1734455843 1.0012549162 0.0022660671 TESS
2458354.1748344940 0.9998205900 0.0022650757 TESS
2458354.1762234038 1.0022957325 0.0022677749 TESS
2458354.1776123135 1.0008926392 0.0022649979 TESS
2458354.1790012233 1.0027546883 0.0022671570 TESS
2458354.1803901331 1.0008026361 0.0022661039 TESS
2458354.1817790428 1.0003596544 0.0022660373 TESS
2458354.1831679526 0.9991686940 0.0022638871 TESS
2458354.1845568623 1.0005265474 0.0022680010 TESS
2458354.1859457721 0.9961454272 0.0022623397 TESS
2458354.1873346819 1.0007778406 0.0022659639 TESS
2458354.1887235916 1.0049797297 0.0022706059 TESS
2458354.1901125014 1.0032242537 0.0022659339 TESS
2458354.1915014111 0.9991949797 0.0022695910 TESS
2458354.1928903204 1.0036517382 0.0022685768 TESS
2458354.1942792302 0.9990203977 0.0022647255 TESS
2458354.1956681400 1.0030596256 0.0022680431 TESS
2458354.1970570497 1.0010502338 0.0022669164 TESS
2458354.1984459595 1.0000191927 0.0022643832 TESS
2458354.1998348688 1.0018250942 0.0022671081 TESS
2458354.2012237785 0.9994767308 0.0022637283 TESS
2458354.2026126883 0.9997442365 0.0022657276 TESS
2458354.2040015976 0.9994181395 0.0022657246 TESS
2458354.2053905074 1.0021305084 0.0022665565 TESS
2458354.2067794171 1.0020776987 0.0022676035 TESS
2458354.2081683264 1.0009771585 0.0022668641 TESS
2458354.2095572362 1.0004764795 0.0022677549 TESS
2458354.2109461455 1.0000405312 0.0022655840 TESS
2458354.2123350552 1.0018341541 0.0022667663 TESS
2458354.2137239645 1.0040265322 0.0022691665 TESS
2458354.2151128743 0.9998149872 0.0022649046 TESS
2458354.2165017836 1.0030276775 0.0022681481 TESS
2458354.2178906933 0.9998630285 0.0022645507 TESS
2458354.2192796026 1.0037980080 0.0022681623 TESS
2458354.2206685119 1.0031701326 0.0022666135 TESS
2458354.2220574217 1.0017524958 0.0022673940 TESS
2458354.2234463310 0.9999913573 0.0022646282 TESS
2458354.2248352403 1.0010184050 0.0022645164 TESS
2458354.2262241500 1.0021944046 0.0022676450 TESS
2458354.2276130593 1.0014319420 0.0022666834 TESS
2458354.2290019686 1.0027236938 0.0022663218 TESS
2458354.2303908779 0.9978055358 0.0022639437 TESS
2458354.2317797877 0.9960482717 0.0022637215 TESS
2458354.2331686970 1.0034469366 0.0022685200 TESS
2458354.2345576063 1.0012608767 0.0022661241 TESS
2458354.2359465156 1.0014717579 0.0022668210 TESS
2458354.2373354249 1.0002331734 0.0022671924 TESS
2458354.2387243342 0.9975458384 0.0022645043 TESS
2458354.2401132439 1.0003564358 0.0022653134 TESS
2458354.2415021532 1.0015772581 0.0022673111 TESS
2458354.2428910625 0.9995262623 0.0022647348 TESS
2458354.2442799718 1.0013842583 0.0022671670 TESS
2458354.2456688811 1.0022259951 0.0022658415 TESS
2458354.2470577904 0.9991767406 0.0022659102 TESS
2458354.2484466997 0.9978089929 0.0022640610 TESS
2458354.2498356085 0.9959040880 0.0022626729 TESS
2458354.2512245178 1.0008114576 0.0022658440 TESS
