2458375.0252944846 TESS
2458375.1643611249 TESS
2458375.3043443887 TESS
2458375.4462998104 TESS
2458375.5888524167 TESS
2458375.7352799173 TESS
2458375.8799435403 TESS
2458376.0278570689 TESS
2458376.1836176254 TESS
2458376.3256978951 TESS
2458376.4676670325 TESS
2458376.6084278403 TESS
2458376.7476608809 TESS
2458376.8865466868 TESS
2458377.0281546321 TESS
2458377.1698042215 TESS
2458377.3134537451 TESS
2458377.4734917586 TESS
2458377.7070974959 TESS
2458377.8506774991 TESS
2458378.0035905973 TESS
2458378.1522954409 TESS
2458378.2968198075 TESS
2458378.4434691062 TESS
2458378.6195760150 TESS
2458378.7801693864 TESS
2458378.9211521009 TESS
2458379.0627736752 TESS
2458379.2045480115 TESS
2458379.3480722932 TESS
2458379.4923187704 TESS
2458379.6328847720 TESS
2458379.7751312805 TESS
2458379.9195166198 TESS
2458380.0687629459 TESS
2458380.2148843464 TESS
2458380.3703110735 TESS
2458380.5232378631 TESS
2458380.6736786077 TESS
2458380.8348413180 TESS
2458381.0786409038 TESS
2458381.2346926476 TESS
2458381.3773141657 TESS
2458381.4846083121 TESS
2459088.3159239423 TESS
2459088.4563005143 TESS
2459088.5983852702 TESS
2459088.7404837767 TESS
2459088.8826932805 TESS
2459089.0244860183 TESS
2459089.1673342357 TESS
2459089.3099601562 TESS
2459089.4492665473 TESS
2459089.5891284402 TESS
2459089.7291152803 TESS
2459089.8709909688 TESS
2459090.0449222978 TESS
2459090.2608120679 TESS
2459090.4002431370 TESS
2459090.5393130546 TESS
2459090.6809940543 TESS
2459090.8210777892 TESS
2459090.9599670409 TESS
2459091.1002451498 TESS
2459091.2405232252 TESS
2459091.3796345973 TESS
2459091.5214126082 TESS
2459091.6613572496 TESS
2459091.8018157482 TESS
2459091.9435797720 TESS
2459092.0835798737 TESS
2459092.2243577223 TESS
2459092.3655244289 TESS
2459092.5074411049 TESS
2459092.6488577505 TESS
2459092.7898160322 TESS
2459092.9313715058 TESS
2459093.0723713948 TESS
2459093.2131073661 TESS
2459093.3736071675 TESS
2459093.6033429373 TESS
2459093.7433010233 TESS
2459093.8821896394 TESS
2459094.0219254480 TESS
2459094.1659528865 TESS
2459094.3086191877 TESS
2459094.4488549121 TESS
2459094.5890489435 TESS
2459094.7311179419 TESS
2459094.8746313527 TESS
2459095.0210752808 TESS
2459095.1599636539 TESS
2459095.2997547756 TESS
2459095.4397680936 TESS
2459095.5805730494 TESS
2459095.7196835438 TESS
2459095.8605162273 TESS
2459096.0012238873 TESS
2459096.1417648573 TESS
2459096.2810696983 TESS
2459096.4229717250 TESS
2459096.5627348507 TESS
2459096.7104006861 TESS
2459096.9512187247 TESS
2459097.0926345363 TESS
2459097.2329114438 TESS
2459097.3738411055 TESS
2459097.5136318668 TESS
2459097.6540753813 TESS
2459097.7939494378 TESS
2459097.9335595905 TESS
2459098.0724475086 TESS
2459098.2130992878 TESS
2459098.3530010581 TESS
2459098.4944166932 TESS
2459100.8647194109 TESS
2459102.4965266706 TESS
2459102.6398025001 TESS
2459102.7812727001 TESS
2459102.9224928189 TESS
2459103.0656989422 TESS
2459103.2057383815 TESS
2459103.3446250004 TESS
2459103.5413855719 TESS
2459103.7335072537 TESS
2459103.8737547677 TESS
2459104.0149605530 TESS
2459104.1586523601 TESS
2459104.2996775080 TESS
2459104.4404387316 TESS
2459104.5812415816 TESS
2459104.7212110776 TESS
2459104.8620971851 TESS
2459105.0022749375 TESS
2459105.1431609737 TESS
2459105.2846997404 TESS
2459105.4257940366 TESS
2459105.5682771592 TESS
2459105.7094686097 TESS
2459105.8515766743 TESS
2459105.9928513910 TESS
2459106.1341816303 TESS
2459106.2765118163 TESS
2459106.4153976035 TESS
2459106.5552277844 TESS
2459106.6969467807 TESS
2459106.8880812665 TESS
2459107.0874794032 TESS
2459107.2299343818 TESS
2459107.3709310321 TESS
2459107.5109554557 TESS
2459107.6500909836 TESS
2459107.7920875256 TESS
2459107.9320285344 TESS
2459108.0717472997 TESS
2459108.2135770964 TESS
2459108.3553235345 TESS
2459108.5065002609 TESS
2459108.6514548962 TESS
2459108.7916457360 TESS
2459108.9306143606 TESS
2459109.0696662916 TESS
2459109.2102876012 TESS
2459109.3511588788 TESS
2459109.4930995484 TESS
2459109.6331791319 TESS
2459109.7734114658 TESS
2459109.9155465025 TESS
2459110.0580426166 TESS
2459110.2564121643 TESS
2459110.4521428617 TESS
2459110.5920695169 TESS
2459110.7319544875 TESS
2459110.8721727626 TESS
2459111.0118632535 TESS
2459111.1527759139 TESS
2459111.2916608369 TESS
2459111.4326706808 TESS
2459111.5757360030 TESS
2459111.7171208034 TESS
2459111.8579222709 TESS
2459111.9988487209 TESS
2459112.1410390101 TESS
2459112.2856597723 TESS
2459112.4309888356 TESS
2459112.5180834946 TESS
2458012.6518333331 ASASSNg
2458013.6357999998 ASASSNg
2458014.6328566666 ASASSNg
2458015.6293733334 ASASSNg
2458016.6239999998 ASASSNg
2458018.6193200001 ASASSNg
2458019.6163566667 ASASSNg
2458020.6100699999 ASASSNg
2458021.6030299999 ASASSNg
2458022.5775799998 ASASSNg
2458023.5522066667 ASASSNg
2458024.5304399999 ASASSNg
2458025.5381966666 ASASSNg
2458033.6740999999 ASASSNg
2458034.7052366668 ASASSNg
2458035.6815833333 ASASSNg
2458036.7035599998 ASASSNg
2458037.5780466665 ASASSNg
2458040.6627633334 ASASSNg
2458041.6746566668 ASASSNg
2458042.6743966667 ASASSNg
2458043.6673933333 ASASSNg
2458045.6654500002 ASASSNg
2458046.6696733334 ASASSNg
2458047.6659599999 ASASSNg
2458048.6631366666 ASASSNg
2458050.6533366665 ASASSNg
2458052.5188200003 ASASSNg
2458053.5559666669 ASASSNg
2458063.6748716664 ASASSNg
2458064.6462400001 ASASSNg
2458067.6147200000 ASASSNg
2458068.6114366669 ASASSNg
2458070.6081733331 ASASSNg
2458071.6013199999 ASASSNg
2458072.5990166669 ASASSNg
2458073.6009900002 ASASSNg
2458074.5887799999 ASASSNg
2458075.5857400000 ASASSNg
2458076.5863100002 ASASSNg
2458077.5833133333 ASASSNg
2458079.5771133332 ASASSNg
2458080.5554499999 ASASSNg
2458081.5228266665 ASASSNg
2458087.6309819994 ASASSNg
2458088.6671766662 ASASSNg
2458091.6487266663 ASASSNg
2458092.6442766669 ASASSNg
2458099.6269633337 ASASSNg
2458100.6227933336 ASASSNg
2458103.6127333334 ASASSNg
2458104.6095199999 ASASSNg
2458105.6019066670 ASASSNg
2458107.6095499997 ASASSNg
2458114.5819666670 ASASSNg
2458115.5823133332 ASASSNg
2458117.5759666669 ASASSNg
2458120.5688466667 ASASSNg
2458122.5533099999 ASASSNg
2458124.5555166667 ASASSNg
2458125.5472200001 ASASSNg
2458126.5457000001 ASASSNg
2458127.5424000002 ASASSNg
2458128.5428433334 ASASSNg
2458230.6630750000 ASASSNg
2458233.6585700000 ASASSNg
2458235.6580300000 ASASSNg
2458236.9053400001 ASASSNg
2458237.9054666669 ASASSNg
2458238.6533200000 ASASSNg
2458239.6453600000 ASASSNg
2458241.9072500002 ASASSNg
2458242.6438433332 ASASSNg
2458243.6274500000 ASASSNg
2458245.6233733334 ASASSNg
2458250.9097133330 ASASSNg
2458254.6718974998 ASASSNg
2458255.5971733336 ASASSNg
2458256.6043100003 ASASSNg
2458258.8561900002 ASASSNg
2458259.8449233333 ASASSNg
2458260.8595799999 ASASSNg
2458265.7037099996 ASASSNg
2458266.8774433332 ASASSNg
2458271.8475400000 ASASSNg
2458282.8325700001 ASASSNg
2458283.7689483333 ASASSNg
2458285.9117933330 ASASSNg
2458286.8599433331 ASASSNg
2458287.8527066666 ASASSNg
2458288.9021450002 ASASSNg
2458289.8716966668 ASASSNg
2458290.7976500001 ASASSNg
2458292.4940650002 ASASSNg
2458294.1333666667 ASASSNg
2458298.8446633331 ASASSNg
2458299.8597399998 ASASSNg
2458306.7450250001 ASASSNg
2458307.6093633333 ASASSNg
2458308.5949966670 ASASSNg
2458309.9010799997 ASASSNg
2458312.7925816667 ASASSNg
2458313.8442633334 ASASSNg
2458315.5522300000 ASASSNg
2458318.5345633333 ASASSNg
2458319.5315599996 ASASSNg
2458320.9824566669 ASASSNg
2458322.6350300000 ASASSNg
2458323.8654399998 ASASSNg
2458325.8777166670 ASASSNg
2458333.5186266666 ASASSNg
2458334.7124866666 ASASSNg
2458335.8639900000 ASASSNg
2458339.4942266666 ASASSNg
2458340.0091840001 ASASSNg
2458340.6765333330 ASASSNg
2458342.7037800001 ASASSNg
2458345.4820833337 ASASSNg
2458346.1571866665 ASASSNg
2458346.6421566666 ASASSNg
2458347.8976350003 ASASSNg
2458349.5951233334 ASASSNg
2458352.9217200000 ASASSNg
2458353.8717833334 ASASSNg
2458355.0261216667 ASASSNg
2458360.3380966666 ASASSNg
2458360.8073816667 ASASSNg
2458361.5979900002 ASASSNg
2458362.6142533333 ASASSNg
2458365.4376733336 ASASSNg
2458366.6569233332 ASASSNg
2458367.6306766663 ASASSNg
2458371.3655599998 ASASSNg
2458372.7700533331 ASASSNg
2458373.8401266667 ASASSNg
2458375.5778750000 ASASSNg
2458377.0293728570 ASASSNg
2458379.5124866664 ASASSNg
2458382.6669566669 ASASSNg
2458388.9018133334 ASASSNg
2458389.7732166667 ASASSNg
2458390.9917420000 ASASSNg
2458392.7166633331 ASASSNg
2458393.6881366665 ASASSNg
2458395.2958600000 ASASSNg
2458396.3025699998 ASASSNg
2458397.9945766665 ASASSNg
2458398.6053766669 ASASSNg
2458401.4804899995 ASASSNg
2458401.7025666670 ASASSNg
2458408.3054966666 ASASSNg
2458415.5361599997 ASASSNg
2458416.4491733331 ASASSNg
2458417.4499233332 ASASSNg
2458418.0872100000 ASASSNg
2458419.4577266667 ASASSNg
2458424.4025200000 ASASSNg
2458425.7009933330 ASASSNg
2458426.6976533332 ASASSNg
2458427.6951400000 ASASSNg
2458428.6916199997 ASASSNg
2458429.6718666665 ASASSNg
2458430.6776966667 ASASSNg
2458431.6774466666 ASASSNg
2458432.6788666667 ASASSNg
2458436.6654033330 ASASSNg
2458437.6633700002 ASASSNg
2458442.6952000000 ASASSNg
2458444.3701200001 ASASSNg
2458445.3679866665 ASASSNg
2458446.6284500002 ASASSNg
2458447.6227500001 ASASSNg
2458450.6162500000 ASASSNg
2458452.6080000000 ASASSNg
2458454.0085350000 ASASSNg
2458454.6567566670 ASASSNg
2458455.6026733331 ASASSNg
2458456.9675033335 ASASSNg
2458457.6489999997 ASASSNg
2458458.5922400001 ASASSNg
2458459.5912433332 ASASSNg
2458460.5851233336 ASASSNg
2458461.5849850001 ASASSNg
2458462.5823266669 ASASSNg
2458464.0235019997 ASASSNg
2458471.2969533331 ASASSNg
2458472.0848766668 ASASSNg
2458472.7752200002 ASASSNg
2458473.6021266668 ASASSNg
2458475.5583666670 ASASSNg
2458476.5364666665 ASASSNg
2458479.6294149999 ASASSNg
2458480.5822833334 ASASSNg
2458486.5620566667 ASASSNg
2458588.9169600005 ASASSNg
2458590.9141033334 ASASSNg
2458592.6574300001 ASASSNg
2458593.9125000001 ASASSNg
2458595.8984150002 ASASSNg
2458596.9135466665 ASASSNg
2458599.9072199999 ASASSNg
2458600.9002466667 ASASSNg
2458605.6441649999 ASASSNg
2458606.9001166667 ASASSNg
2458607.8804633338 ASASSNg
2458609.6277800002 ASASSNg
2458611.8749833331 ASASSNg
2458613.6215933333 ASASSNg
2458614.8622733336 ASASSNg
2458616.6092866664 ASASSNg
2458617.8616200001 ASASSNg
2458618.8793583331 ASASSNg
2458619.8686299999 ASASSNg
2458620.8735533333 ASASSNg
2458621.8534566662 ASASSNg
2458625.5806633332 ASASSNg
2458626.8343433333 ASASSNg
2458627.8795760004 ASASSNg
2458633.5657666666 ASASSNg
2458635.8140199999 ASASSNg
2458636.8023999999 ASASSNg
2458637.7988800001 ASASSNg
2458641.7163266665 ASASSNg
2458642.7990150000 ASASSNg
2458643.5531000006 ASASSNg
2458644.7884333334 ASASSNg
2458645.8613833333 ASASSNg
2458646.7882533334 ASASSNg
2458648.0995850000 ASASSNg
2458648.7347749998 ASASSNg
2458649.9397366666 ASASSNg
2458650.7664833330 ASASSNg
2458651.7779833334 ASASSNg
2458653.5407500002 ASASSNg
2458654.5329966671 ASASSNg
2458655.7534400001 ASASSNg
2458660.0765266665 ASASSNg
2458660.9429733334 ASASSNg
2458661.8788899998 ASASSNg
2458663.0976033336 ASASSNg
2458667.7469299999 ASASSNg
2458668.7625216669 ASASSNg
2458669.8140966669 ASASSNg
2458670.8236500002 ASASSNg
2458674.4912233329 ASASSNg
2458675.0499300002 ASASSNg
2458676.2997800005 ASASSNg
2458676.6564733335 ASASSNg
2458677.7748500002 ASASSNg
2458679.0252833334 ASASSNg
2458679.7456666664 ASASSNg
2458680.7560033333 ASASSNg
2458689.0622500000 ASASSNg
2458689.9114816668 ASASSNg
2458690.8071650001 ASASSNg
2458692.0695333336 ASASSNg
2458692.8730449998 ASASSNg
2458697.3970033335 ASASSNg
2458697.8530633338 ASASSNg
2458700.8368233331 ASASSNg
2458702.0613533338 ASASSNg
2458702.6481133332 ASASSNg
2458703.9737499999 ASASSNg
2458705.1930066668 ASASSNg
2458705.9963600002 ASASSNg
2458707.9655300002 ASASSNg
2458708.7551733335 ASASSNg
2458709.6133566666 ASASSNg
2458715.7522783331 ASASSNg
2458717.8112983331 ASASSNg
2458718.8335633329 ASASSNg
2458719.6701966668 ASASSNg
2458721.9673700002 ASASSNg
2458722.6494433330 ASASSNg
2458723.6804733337 ASASSNg
2458724.7576075001 ASASSNg
2458725.7553783334 ASASSNg
2458727.5608600001 ASASSNg
2458727.9424533332 ASASSNg
2458728.7442583330 ASASSNg
2458729.6898133331 ASASSNg
2458730.8721799999 ASASSNg
2458731.5706900000 ASASSNg
2458734.4470466664 ASASSNg
2458734.7440816667 ASASSNg
2458736.1187100001 ASASSNg
2458736.8822166664 ASASSNg
2458743.5374733335 ASASSNg
2458744.5991699998 ASASSNg
2458745.5847179997 ASASSNg
2458746.6431233333 ASASSNg
2458747.6224433333 ASASSNg
2458748.6533566667 ASASSNg
2458750.7567066662 ASASSNg
2458751.7349133338 ASASSNg
2458752.7668066663 ASASSNg
2458754.1104433332 ASASSNg
2458754.7466316666 ASASSNg
2458755.7818333334 ASASSNg
2458756.5500166668 ASASSNg
2458758.4944000002 ASASSNg
2458760.2763266671 ASASSNg
2458761.4080200000 ASASSNg
2458762.3322966662 ASASSNg
2458762.6692320006 ASASSNg
2458764.4879625002 ASASSNg
2458764.9543924998 ASASSNg
2458772.7631975003 ASASSNg
2458773.5761033334 ASASSNg
2458774.5810900000 ASASSNg
2458775.9421011112 ASASSNg
2458777.3169000000 ASASSNg
2458777.7977700001 ASASSNg
2458778.9813979999 ASASSNg
2458779.8331933338 ASASSNg
2458780.7975166668 ASASSNg
2458781.7126533333 ASASSNg
2458782.7174966666 ASASSNg
2458783.6832250003 ASASSNg
2458784.6921266667 ASASSNg
2458786.6574650002 ASASSNg
2458788.4429799998 ASASSNg
2458789.8009699997 ASASSNg
2458791.5555266663 ASASSNg
2458797.5457766666 ASASSNg
2458799.0823657140 ASASSNg
2458800.5399766662 ASASSNg
2458802.0803866666 ASASSNg
2458802.7350050001 ASASSNg
2458803.6189533332 ASASSNg
2458804.6201333334 ASASSNg
2458805.6872899998 ASASSNg
2458807.0020599999 ASASSNg
2458808.0602483335 ASASSNg
2458808.7251766664 ASASSNg
2458810.6463166666 ASASSNg
2458811.6428966667 ASASSNg
2458812.5666533331 ASASSNg
2458814.1599825001 ASASSNg
2458815.0383883337 ASASSNg
2458815.7049866668 ASASSNg
2458817.3650233331 ASASSNg
2458817.7042850000 ASASSNg
2458818.6230150000 ASASSNg
2458819.6526350002 ASASSNg
2458824.6535233334 ASASSNg
2458827.5975899999 ASASSNg
2458829.3158566668 ASASSNg
2458830.9182239999 ASASSNg
2458831.6393900001 ASASSNg
2458833.2805300001 ASASSNg
2458833.9668749999 ASASSNg
2458834.6308033336 ASASSNg
2458835.9033319997 ASASSNg
2458836.6237966670 ASASSNg
2458837.5469200001 ASASSNg
2458838.5672099995 ASASSNg
2458840.8370800000 ASASSNg
2458841.9412633334 ASASSNg
2458844.6039049998 ASASSNg
2458846.5750466669 ASASSNg
2458854.5895433333 ASASSNg
2458860.5874899998 ASASSNg
2456621.7216599998 ASASSNv
2456787.1245200001 ASASSNv
2456795.1116100000 ASASSNv
2456802.0992049999 ASASSNv
2456813.0812400002 ASASSNv
2456816.1209049998 ASASSNv
2456821.0773050003 ASASSNv
2456829.0940500000 ASASSNv
2456831.8116950002 ASASSNv
2456836.1139099998 ASASSNv
2456845.7877150001 ASASSNv
2456847.7809899999 ASASSNv
2456848.7027400001 ASASSNv
2456849.7193550002 ASASSNv
2456850.6995050004 ASASSNv
2456856.0238199998 ASASSNv
2456864.7537449999 ASASSNv
2456867.9721299997 ASASSNv
2456873.7471449999 ASASSNv
2456876.6650900003 ASASSNv
2456878.7423049998 ASASSNv
2456886.9644400002 ASASSNv
2456887.9167649997 ASASSNv
2456888.9532750002 ASASSNv
2456889.9462099997 ASASSNv
2456891.9439249998 ASASSNv
2456893.9305499997 ASASSNv
2456894.7098749997 ASASSNv
2456897.9423949998 ASASSNv
2456899.9493499999 ASASSNv
2456902.9341850001 ASASSNv
2456903.7066799998 ASASSNv
2456912.9242050000 ASASSNv
2456913.9188150000 ASASSNv
2456914.9186950000 ASASSNv
2456916.9099300001 ASASSNv
2456917.9075150001 ASASSNv
2456918.9065999999 ASASSNv
2456920.8094049999 ASASSNv
2456922.9018649999 ASASSNv
2456924.8970650001 ASASSNv
2456925.6695849998 ASASSNv
2456930.5298199998 ASASSNv
2456931.5441850000 ASASSNv
2456938.9005450001 ASASSNv
2456940.8747049998 ASASSNv
2456942.8679700000 ASASSNv
2456943.6202750001 ASASSNv
2456950.6178799998 ASASSNv
2456956.6074950001 ASASSNv
2456959.5201949999 ASASSNv
2456967.8181349998 ASASSNv
2456970.8216550001 ASASSNv
2456972.8113350002 ASASSNv
2456976.5715000001 ASASSNv
2456979.7360800002 ASASSNv
2456982.7272750000 ASASSNv
2456985.7205699999 ASASSNv
2456992.6964400001 ASASSNv
2456996.5512850001 ASASSNv
2457000.7266400000 ASASSNv
2457003.7148099998 ASASSNv
2457005.5365749998 ASASSNv
2457006.7073400002 ASASSNv
2457012.5376049997 ASASSNv
2457130.9221449997 ASASSNv
2457131.9156499999 ASASSNv
2457137.9075100003 ASASSNv
2457140.8970699999 ASASSNv
2457146.8943200000 ASASSNv
2457150.8809350003 ASASSNv
2457153.9250600003 ASASSNv
2457156.8787900000 ASASSNv
2457158.8480500001 ASASSNv
2457159.8536799997 ASASSNv
2457161.8804049999 ASASSNv
2457162.8639449999 ASASSNv
2457169.8248899998 ASASSNv
2457174.8160299999 ASASSNv
2457177.7954350002 ASASSNv
2457178.7954550004 ASASSNv
2457184.7899150001 ASASSNv
2457185.7743699998 ASASSNv
2457187.7752250000 ASASSNv
2457188.8435249999 ASASSNv
2457191.7939299997 ASASSNv
2457194.7902850001 ASASSNv
2457197.7406500001 ASASSNv
2457198.7888000002 ASASSNv
2457203.7238050001 ASASSNv
2457205.7619650001 ASASSNv
2457218.6949049998 ASASSNv
2457220.6864050003 ASASSNv
2457221.6859799996 ASASSNv
2457222.6815149998 ASASSNv
2457223.6816750001 ASASSNv
2457224.7131550000 ASASSNv
2457228.7543666665 ASASSNv
2457229.7254949999 ASASSNv
2457230.9124199999 ASASSNv
2457232.6532775001 ASASSNv
2457233.6543899998 ASASSNv
2457234.6444199998 ASASSNv
2457235.6528650001 ASASSNv
2457242.0345600001 ASASSNv
2457244.0007699998 ASASSNv
2457245.9587249998 ASASSNv
2457247.8979150001 ASASSNv
2457249.6860924996 ASASSNv
2457253.6380825001 ASASSNv
2457257.6123766671 ASASSNv
2457258.6827816665 ASASSNv
2457265.8731033332 ASASSNv
2457267.7191999997 ASASSNv
2457269.5501566664 ASASSNv
2457270.5451900004 ASASSNv
2457273.7884533331 ASASSNv
2457276.8441866669 ASASSNv
2457277.7945583337 ASASSNv
2457278.7617900004 ASASSNv
2457283.6357600000 ASASSNv
2457286.5846533333 ASASSNv
2457287.8148833332 ASASSNv
2457288.6089400002 ASASSNv
2457290.8265049998 ASASSNv
2457295.4869866669 ASASSNv
2457298.7887633331 ASASSNv
2457299.7491600001 ASASSNv
2457302.7480533333 ASASSNv
2457304.6609066669 ASASSNv
2457305.5778733338 ASASSNv
2457306.5655133333 ASASSNv
2457308.5934633333 ASASSNv
2457311.8410299998 ASASSNv
2457313.5913733332 ASASSNv
2457315.6622733329 ASASSNv
2457322.7150933333 ASASSNv
2457323.7115266663 ASASSNv
2457324.5199066666 ASASSNv
2457328.7226450001 ASASSNv
2457331.6507800003 ASASSNv
2457334.6825899999 ASASSNv
2457336.6770766666 ASASSNv
2457339.6671699998 ASASSNv
2457340.5993700000 ASASSNv
2457342.6534400000 ASASSNv
2457355.6200833335 ASASSNv
2457357.5508966669 ASASSNv
2457358.6894000000 ASASSNv
2457360.5991133330 ASASSNv
2457361.5841799998 ASASSNv
2457362.5807533334 ASASSNv
2457364.5895166663 ASASSNv
2457367.5791233331 ASASSNv
2457371.5648633330 ASASSNv
2457376.5502433330 ASASSNv
2457378.5440400001 ASASSNv
2457381.5339199998 ASASSNv
2457523.8550600000 ASASSNv
2457528.8422333337 ASASSNv
2457544.1219766666 ASASSNv
2457545.7998899999 ASASSNv
2457547.7954600002 ASASSNv
2457550.8001666670 ASASSNv
2457555.7782799997 ASASSNv
2457558.7632966670 ASASSNv
2457561.7641099999 ASASSNv
2457567.8530000001 ASASSNv
2457569.8041200000 ASASSNv
2457575.8335500001 ASASSNv
2457577.8485833332 ASASSNv
2457584.7484399998 ASASSNv
2457586.7308499999 ASASSNv
2457590.7781066666 ASASSNv
2457596.0652366667 ASASSNv
2457597.7691666670 ASASSNv
2457602.7113166670 ASASSNv
2457604.7994133332 ASASSNv
2457607.6338333338 ASASSNv
2457609.6347166668 ASASSNv
2457610.9150000000 ASASSNv
2457614.6131066666 ASASSNv
2457616.8041733331 ASASSNv
2457617.6418699999 ASASSNv
2457626.9836666672 ASASSNv
2457629.7892733333 ASASSNv
2457634.6203233334 ASASSNv
2457638.9474900002 ASASSNv
2457639.7291866667 ASASSNv
2457641.5468066670 ASASSNv
2457642.8055900000 ASASSNv
2457645.5682299999 ASASSNv
2457650.9176900000 ASASSNv
2457652.8537266669 ASASSNv
2457653.6091533336 ASASSNv
2457655.4849800002 ASASSNv
2457656.8975033332 ASASSNv
2457658.0671200003 ASASSNv
2457667.8701266670 ASASSNv
2457669.6908066669 ASASSNv
2457671.7838300001 ASASSNv
2457676.8266766667 ASASSNv
2457678.8330266667 ASASSNv
2457680.8011000003 ASASSNv
2457682.5676566665 ASASSNv
2457687.8055000002 ASASSNv
2457689.5917866663 ASASSNv
2457692.6069533336 ASASSNv
2457695.7826166670 ASASSNv
2457696.6585833337 ASASSNv
2457699.7055850001 ASASSNv
2457704.7417466664 ASASSNv
2457706.7450500000 ASASSNv
2457708.7446766668 ASASSNv
2457711.7462433334 ASASSNv
2457713.6111866664 ASASSNv
2457716.6169333332 ASASSNv
2457719.6971866670 ASASSNv
2457720.7049066667 ASASSNv
2457722.7170933336 ASASSNv
2457724.6000100002 ASASSNv
2457727.5967700002 ASASSNv
2457735.5608433336 ASASSNv
2457739.5347066666 ASASSNv
2457742.5474200002 ASASSNv
2457748.5291233333 ASASSNv
2457870.9036566666 ASASSNv
2457872.9102666667 ASASSNv
2457876.8891900000 ASASSNv
2457882.8760233331 ASASSNv
2457886.8777550003 ASASSNv
2457890.8620099998 ASASSNv
2457901.8262733333 ASASSNv
2457903.8786233333 ASASSNv
2457907.8785433336 ASASSNv
2457908.8862133333 ASASSNv
2457910.7992100003 ASASSNv
2457913.8682600004 ASASSNv
2457915.7848733333 ASASSNv
2457917.8683666666 ASASSNv
2457924.9114566669 ASASSNv
2457929.8478799998 ASASSNv
2457935.0789966667 ASASSNv
2457937.7293099998 ASASSNv
2457943.0493433331 ASASSNv
2457944.7201999999 ASASSNv
2457958.0583933336 ASASSNv
2457960.7156399996 ASASSNv
2457966.6806366662 ASASSNv
2457967.8543400001 ASASSNv
2457968.6504366663 ASASSNv
2457970.8071200000 ASASSNv
2457971.9896700000 ASASSNv
